txn_id,ts,payer_user_id,payer_vpa,payee_name,payee_vpa,mcc,amount_inr,currency,txn_type,status,rrn,failure_reason,device_os,city_tier
UPI66114131965696,2025-01-02 02:47:07,USR000206,suresh18@okaxis,HP Gas,535@okaxis,5411,32485.83,INR,BillPay,SUCCESS,602693432219,,Android,T3
UPI47868157246817,2025-12-01 11:07:00,USR000931,sneha77@okhdfcbank,Mahesh Kamat,315@ybl,5812,78.16,INR,P2P,SUCCESS,801416818316,,Android,T3
UPI18981873067703,2025-11-17 03:43:33,USR000931,sneha90@okstatebank,Zomato,531@okstatebank,5311,34761.23,INR,P2M,SUCCESS,553119249740,,Android,T3
UPI30235158964053,2025-10-31 00:09:12,USR000931,sneha75@okstatebank,BigBasket,447@apl,6300,43542.93,INR,P2M,SUCCESS,228068089905,,Android,T3
UPI14208665599828,2025-01-05 22:17:36,USR000931,sneha90@ibl,HP Gas,180@okicici,6300,422.0,INR,P2M,SUCCESS,645104152716,,Android,T3
UPI81380879672834,2025-11-23 13:48:13,USR000931,sneha47@okhdfcbank,IRCTC,986@okstatebank,5311,3871.56,INR,Recharge,SUCCESS,952746309336,,Android,T3
UPI59758209122896,2025-06-23 16:36:37,USR000931,sneha24@ybl,Dmart,273@okaxis,4111,10207.87,INR,P2M,SUCCESS,780773521991,,Android,T3
UPI57365291954285,2025-09-26 04:59:11,USR000931,sneha71@okhdfcbank,Petrol Pump-HPCL,811@paytm,5732,2429.17,INR,P2M,SUCCESS,531020782441,,Android,T3
UPI80423409304862,2025-04-03 09:47:18,USR000931,sneha5@okicici,Croma,441@okstatebank,5411,3091.65,INR,P2M,SUCCESS,355490554694,,Android,T3
UPI44159007792013,2025-02-28 22:37:30,USR000931,sneha24@ibl,BSNL,766@okaxis,4111,191.01,INR,P2M,SUCCESS,582260447235,,Android,T3
UPI68411230972512,2025-11-07 08:45:33,USR000931,sneha16@apl,BSNL,970@apl,5411,4726.66,INR,P2M,SUCCESS,990501925443,,Android,T3
UPI46498415959465,2025-02-19 15:44:18,USR000931,sneha84@apl,SBI Card,419@okaxis,6011,54884.65,INR,BillPay,SUCCESS,775895339305,,Android,T3
UPI24357278124880,2025-08-23 22:57:54,USR000931,sneha31@ybl,BMTC,860@okicici,4111,3477.66,INR,BillPay,SUCCESS,171301987055,,Android,T3
UPI61994460221943,2025-05-18 11:46:36,USR000931,sneha35@okhdfcbank,Tata Power,984@okstatebank,6011,263.3,INR,P2M,SUCCESS,966468952391,,Android,T3
UPI39396104823830,2025-01-05 04:56:33,USR000931,sneha38@apl,Arjun Dubey,580@okstatebank,5411,33775.47,INR,P2P,SUCCESS,221700748153,,Android,T3
UPI85098897158600,2025-05-31 09:27:51,USR000931,sneha98@ybl,NSE,961@okhdfcbank,5411,1247.15,INR,P2M,SUCCESS,157612457308,,Android,T3
UPI67542255017646,2025-01-10 15:46:26,USR000931,sneha54@okaxis,INDmoney,211@okicici,4814,32081.64,INR,P2M,SUCCESS,744977677532,,Android,T3
UPI71919553085047,2025-06-16 08:18:07,USR000931,sneha36@okaxis,RedBus,880@okicici,5812,165.59,INR,P2M,SUCCESS,196225101922,,Android,T3
UPI14461534169054,2025-08-15 09:57:49,USR000931,sneha1@okicici,Diya Iyer,729@apl,5411,253.36,INR,P2P,SUCCESS,424565659046,,Android,T3
UPI44730887064482,2025-10-07 12:36:45,USR000931,sneha94@ibl,Groww,894@ybl,6300,283.06,INR,P2M,SUCCESS,414987417258,,Android,T3
UPI83084812363424,2025-09-09 05:36:57,USR000931,sneha84@okicici,Nikhil Mukherjee,280@ibl,5311,331.33,INR,P2P,FAILURE,151512944688,INSUFFICIENT_BALANCE,Android,T3
UPI30864952218096,2025-05-31 14:04:01,USR000931,sneha11@apl,Airtel,223@paytm,5814,178.63,INR,Recharge,SUCCESS,152925819936,,Android,T3
UPI79550897113697,2025-04-29 00:27:25,USR000931,sneha78@okaxis,Tushar Sharma,605@okaxis,5311,223.93,INR,P2P,SUCCESS,912601476529,,Android,T3
UPI15068198187823,2025-03-01 08:53:40,USR000931,sneha56@okaxis,Flipkart,258@ybl,6011,2917.88,INR,P2M,SUCCESS,370449908885,,Android,T3
UPI86326200256927,2025-12-09 00:17:57,USR000931,sneha25@ybl,HDFC Life Premium,548@upi,6011,479.2,INR,P2M,SUCCESS,546020921312,,Android,T3
UPI46566051057097,2025-12-16 09:18:51,USR000931,sneha53@okaxis,Niketan Gill,822@okicici,6011,639.24,INR,P2P,SUCCESS,871046343990,,Android,T3
UPI52469114881641,2025-11-11 16:27:11,USR000931,sneha14@okicici,Zerodha,401@okaxis,5411,233.44,INR,Recharge,SUCCESS,152813031170,,Android,T3
UPI57121488281729,2025-09-12 19:25:11,USR000931,sneha44@okstatebank,Shanthi Shah,633@ibl,5912,2866.11,INR,P2P,SUCCESS,820415259894,,Android,T3
UPI81244780357576,2025-12-14 08:18:19,USR000931,sneha56@okicici,IRCTC,339@ibl,6011,226.57,INR,BillPay,SUCCESS,376110534950,,Android,T3
UPI79054177750612,2025-11-10 15:13:12,USR000931,sneha41@ibl,BMTC,444@paytm,4111,231.11,INR,P2M,SUCCESS,863753823407,,Android,T3
UPI37909864619934,2025-03-12 18:08:42,USR000931,sneha5@okicici,Myntra,266@okhdfcbank,5912,450.96,INR,P2M,SUCCESS,510527877507,,Android,T3
UPI88831439716390,2025-12-08 05:52:59,USR000931,sneha71@okstatebank,Apollo Pharmacy,555@okhdfcbank,5814,319.03,INR,P2M,SUCCESS,233505730229,,Android,T3
UPI56908974924722,2025-05-25 05:34:40,USR000931,sneha61@okhdfcbank,Aanya Shah,808@ibl,4814,211.07,INR,P2P,SUCCESS,841779534768,,Android,T3
UPI21318461561232,2025-09-30 07:29:52,USR000931,sneha95@ybl,Local Kirana,111@okstatebank,6011,15548.39,INR,P2M,SUCCESS,510491176469,,Android,T3
UPI76594671969598,2025-08-04 07:22:28,USR000140,lakshmi63@ybl,Zomato,255@okicici,6011,344.31,INR,BillPay,SUCCESS,531627725455,,Web-Mobile,T2
UPI96832470245612,2025-11-21 11:08:19,USR000140,lakshmi60@okicici,INDmoney,829@okstatebank,5411,81.95,INR,P2M,SUCCESS,834209544687,,Web-Mobile,T2
UPI17534311655771,2025-02-26 06:20:33,USR000140,lakshmi70@okicici,Ola,659@okstatebank,4814,372.62,INR,P2M,SUCCESS,898050414485,,Web-Mobile,T2
UPI53926449735604,2025-12-27 04:45:51,USR000140,lakshmi1@okstatebank,Uber,630@okstatebank,5732,213.08,INR,P2M,SUCCESS,365496980893,,Web-Mobile,T2
UPI98892869969440,2025-07-20 02:02:36,USR000140,lakshmi38@okstatebank,BMTC,817@okhdfcbank,5814,25889.28,INR,P2M,SUCCESS,888378491367,,Web-Mobile,T2
UPI23696247367945,2025-01-07 09:10:13,USR000140,lakshmi41@okstatebank,Murugan Gupta,562@ibl,4111,36320.22,INR,P2P,SUCCESS,464426042036,,Web-Mobile,T2
UPI62945377660587,2025-03-23 15:03:27,USR000140,lakshmi92@ybl,Petrol Pump-IOC,370@okhdfcbank,6300,281.57,INR,Recharge,SUCCESS,104331610669,,Web-Mobile,T2
UPI51181508037864,2025-11-13 20:45:06,USR000140,lakshmi56@okaxis,Dmart,386@okaxis,4814,166.85,INR,P2M,SUCCESS,179623585628,,Web-Mobile,T2
UPI15278594221058,2025-06-21 16:54:04,USR000140,lakshmi90@okstatebank,Yash Ali,377@apl,5732,143.1,INR,P2P,SUCCESS,931466371765,,Web-Mobile,T2
UPI96048013400855,2025-01-19 06:02:13,USR000140,lakshmi85@okicici,Dmart,300@apl,6300,114911.89,INR,P2M,SUCCESS,298577459317,,Web-Mobile,T2
UPI22148885569840,2025-06-25 06:08:50,USR000140,lakshmi15@okicici,Lavanya Mishra,543@paytm,5732,1424.08,INR,P2P,SUCCESS,986516620413,,Web-Mobile,T2
UPI87740220742489,2025-08-09 05:44:55,USR000140,lakshmi51@paytm,SBI Card,679@ybl,4814,3484.58,INR,P2M,PENDING,905952682221,,Web-Mobile,T2
UPI48036006888395,2025-10-30 07:43:02,USR000140,lakshmi1@ibl,Aaradhya Rao,126@okstatebank,5812,349.83,INR,P2P,FAILURE,209926095812,VPA_INVALID,Web-Mobile,T2
UPI29911264618932,2025-09-21 14:53:16,USR000140,lakshmi48@okicici,HDFC Life Premium,785@apl,5311,607.57,INR,P2M,SUCCESS,377487505047,,Web-Mobile,T2
UPI68118020680247,2025-10-06 20:26:56,USR000767,tushar51@okhdfcbank,Manisha Sharma,961@paytm,5311,19360.4,INR,P2P,SUCCESS,178710388402,,Android,T2
UPI35138354609444,2025-10-30 13:45:06,USR000767,tushar28@okaxis,Uber,266@okaxis,6011,273.38,INR,P2M,SUCCESS,462710647906,,Android,T2
UPI34756411311213,2025-10-07 04:50:12,USR000767,tushar64@okicici,RedBus,221@okaxis,6011,3093.74,INR,BillPay,SUCCESS,723922458711,,Android,T2
UPI49847452165651,2025-01-01 03:40:42,USR000767,tushar10@apl,Jaya Mishra,255@apl,4814,741.13,INR,P2P,SUCCESS,481552596568,,Android,T2
UPI94946640852927,2025-04-08 08:33:03,USR000767,tushar74@upi,Groww,441@apl,4111,3635.23,INR,P2M,SUCCESS,314865372418,,Android,T2
UPI18331565920212,2025-03-09 00:12:10,USR000767,tushar18@upi,BSE,328@apl,5814,223.5,INR,P2M,PENDING,640576172749,,Android,T2
UPI16125228972158,2025-12-20 07:34:52,USR000767,tushar21@okhdfcbank,BSE,534@paytm,6300,124.1,INR,P2M,SUCCESS,167766293712,,Android,T2
UPI24447483755231,2025-03-03 01:28:42,USR000767,tushar91@okstatebank,HDFC Life Premium,134@okhdfcbank,4814,1371.42,INR,P2M,FAILURE,962889539574,INSUFFICIENT_BALANCE,Android,T2
UPI36947866718341,2025-02-25 19:06:05,USR000008,chetan23@ibl,INDmoney,459@ibl,5732,12895.43,INR,P2M,SUCCESS,703022530402,,iOS,T1
UPI74355006505425,2025-04-24 00:12:33,USR000008,chetan86@okhdfcbank,Tushar Chauhan,860@okstatebank,5912,206.03,INR,P2P,SUCCESS,681438952987,,iOS,T1
UPI40049433482947,2025-08-05 11:33:08,USR000008,chetan22@okhdfcbank,NSE,120@upi,6300,184.74,INR,P2M,SUCCESS,945308133220,,iOS,T1
UPI75330956186597,2025-07-27 15:58:08,USR000008,chetan25@paytm,Flipkart,243@okaxis,5311,132.77,INR,P2M,SUCCESS,377133481842,,iOS,T1
UPI18497383476100,2025-10-08 19:43:28,USR000008,chetan97@paytm,Croma,460@okaxis,4814,2260.0,INR,P2M,SUCCESS,612268727195,,iOS,T1
UPI66448234501904,2025-07-03 10:53:52,USR000008,chetan92@paytm,Dmart,467@okstatebank,5912,2900.17,INR,BillPay,FAILURE,950394502550,VPA_INVALID,iOS,T1
UPI99668526028579,2025-07-10 00:52:10,USR000008,chetan5@okicici,Petrol Pump-IOC,245@ibl,5912,307.24,INR,P2M,SUCCESS,457030713449,,iOS,T1
UPI10062816649836,2025-03-14 07:17:06,USR000008,chetan67@apl,Groww,880@okhdfcbank,5732,2814.64,INR,Recharge,SUCCESS,599298152873,,iOS,T1
UPI18067327290358,2025-09-01 01:21:20,USR000008,chetan24@okicici,Zomato,657@okstatebank,6011,515.96,INR,BillPay,SUCCESS,909773452619,,iOS,T1
UPI76578922500855,2025-02-09 18:48:41,USR000008,chetan36@okaxis,BESCOM,729@upi,5411,122.7,INR,P2M,SUCCESS,599668160127,,iOS,T1
UPI77517114199703,2025-12-08 13:56:11,USR000008,chetan19@upi,Zerodha,147@ybl,5411,273.68,INR,P2M,SUCCESS,321469101828,,iOS,T1
UPI24473909077196,2025-12-20 04:14:09,USR000008,chetan38@ybl,Rohan Ghosh,558@upi,5812,257.01,INR,P2P,SUCCESS,653822254476,,iOS,T1
UPI43904547694569,2025-03-28 21:29:36,USR000008,chetan91@okstatebank,BSE,104@ibl,5411,54.77,INR,BillPay,SUCCESS,759600939417,,iOS,T1
UPI31416354623781,2025-02-23 09:18:39,USR000008,chetan9@okicici,PolicyBazaar,482@ibl,5732,3105.73,INR,P2M,SUCCESS,108457886061,,iOS,T1
UPI39788173649502,2025-09-13 09:36:20,USR000008,chetan22@okicici,HDFC Life Premium,420@upi,5411,727.52,INR,P2M,SUCCESS,668892521878,,iOS,T1
UPI79682650719414,2025-09-11 05:03:44,USR000008,chetan13@okaxis,Airtel,189@okhdfcbank,5411,179202.23,INR,BillPay,SUCCESS,922163270869,,iOS,T1
UPI78621535252581,2025-12-09 07:12:52,USR000008,chetan26@apl,NSE,656@okaxis,5812,1275.05,INR,P2M,SUCCESS,110913243742,,iOS,T1
UPI13521814888397,2025-05-29 20:29:14,USR000008,chetan44@ybl,PolicyBazaar,438@okicici,5732,451.58,INR,P2M,SUCCESS,784687231395,,iOS,T1
UPI92669639656397,2025-02-15 23:39:06,USR000008,chetan23@okstatebank,Kavya Iyer,812@okhdfcbank,6011,4096.44,INR,P2P,SUCCESS,968383355826,,iOS,T1
UPI21420330274844,2025-06-26 00:33:27,USR000008,chetan31@ybl,Naina Gill,384@paytm,5732,4370.15,INR,P2P,SUCCESS,461791538083,,iOS,T1
UPI81279102454441,2025-03-28 06:32:16,USR000086,aisha53@paytm,BlinkIt,684@ybl,5411,467.89,INR,BillPay,FAILURE,652608323965,UPI_PIN_BLOCKED,iOS,T1
UPI30077412036597,2025-06-02 21:44:04,USR000086,aisha42@okaxis,BMTC,174@paytm,5411,391.23,INR,Recharge,SUCCESS,274686840708,,iOS,T1
UPI59261640435142,2025-02-22 22:59:50,USR000086,aisha42@ibl,INDmoney,609@ibl,5411,156.52,INR,P2M,SUCCESS,182447695491,,iOS,T1
UPI25825349374882,2025-06-18 20:49:57,USR000086,aisha4@okstatebank,Groww,337@apl,5812,1289.24,INR,BillPay,SUCCESS,353647208150,,iOS,T1
UPI28749486584072,2025-10-27 23:40:38,USR000086,aisha52@okaxis,INDmoney,193@okaxis,5411,2257.52,INR,P2M,SUCCESS,723721012852,,iOS,T1
UPI62495473731700,2025-05-24 00:23:17,USR000086,aisha17@ybl,Shreya Shah,860@okhdfcbank,5814,60942.16,INR,P2P,SUCCESS,276890454429,,iOS,T1
UPI59992241607110,2025-07-24 17:27:43,USR000086,aisha96@okaxis,Tata Power,280@okstatebank,6300,40.96,INR,P2M,SUCCESS,552719472448,,iOS,T1
UPI20483799387314,2025-04-04 12:20:17,USR000086,aisha39@paytm,HDFC Life Premium,719@okstatebank,6011,4313.69,INR,P2M,SUCCESS,894335024766,,iOS,T1
UPI85696662597261,2025-07-26 06:42:54,USR000086,aisha76@okicici,Tata Power,147@apl,5411,4770.8,INR,P2M,SUCCESS,767060187271,,iOS,T1
UPI23267264230072,2025-11-02 02:41:25,USR000086,aisha96@ybl,Selvi Hegde,158@apl,5812,434.87,INR,P2P,SUCCESS,140556509311,,iOS,T1
UPI51836923883430,2025-03-15 04:23:54,USR000086,aisha47@okstatebank,BESCOM,587@upi,5912,16129.38,INR,P2M,SUCCESS,770850478057,,iOS,T1
UPI77766848574351,2025-06-05 09:23:16,USR000086,aisha8@okaxis,Asma Chatterjee,544@upi,5311,138309.51,INR,P2P,SUCCESS,788800258696,,iOS,T1
UPI77214875306420,2025-01-01 00:31:15,USR000086,aisha85@ibl,BigBasket,252@okaxis,5814,2168.19,INR,P2M,SUCCESS,152752050853,,iOS,T1
UPI39026361542190,2025-01-22 04:54:25,USR000086,aisha20@ibl,Aanya Naidu,197@okhdfcbank,5912,3172.07,INR,P2P,SUCCESS,287823445651,,iOS,T1
UPI71312354290334,2025-04-20 15:47:21,USR000086,aisha2@ibl,Swiggy,886@upi,6011,5541.95,INR,P2M,SUCCESS,263928826591,,iOS,T1
UPI45662493485350,2025-01-04 05:05:47,USR000086,aisha8@upi,BlinkIt,630@okhdfcbank,5411,442.14,INR,P2M,SUCCESS,984590612234,,iOS,T1
UPI60294772870373,2025-07-04 03:12:08,USR000229,salma63@apl,Zomato,508@okstatebank,5732,2654.22,INR,BillPay,SUCCESS,285856954475,,iOS,T2
UPI41949282036356,2025-05-11 04:44:16,USR000229,salma7@okicici,BigBasket,616@okaxis,5411,754.18,INR,P2M,SUCCESS,413924952078,,iOS,T2
UPI42471888407510,2025-02-13 09:57:48,USR000229,salma85@okhdfcbank,Reliance Jio,204@apl,4111,119.14,INR,P2M,SUCCESS,729809678362,,iOS,T2
UPI43993355678422,2025-07-08 15:01:19,USR000229,salma81@apl,Sachin Bansal,617@okhdfcbank,5732,469.91,INR,P2P,FAILURE,730498253822,UPI_PIN_BLOCKED,iOS,T2
UPI19002992682342,2025-03-09 05:12:58,USR000229,salma35@apl,Ishaan Pai,572@okhdfcbank,5812,94.62,INR,P2P,SUCCESS,606263050832,,iOS,T2
UPI69854837385394,2025-04-29 05:30:00,USR000229,salma90@okicici,BMTC,604@okstatebank,5812,87.09,INR,Recharge,SUCCESS,293496924761,,iOS,T2
UPI33139831343097,2025-07-14 19:03:37,USR000229,salma30@okhdfcbank,Groww,662@okicici,5411,15047.71,INR,BillPay,SUCCESS,448364273214,,iOS,T2
UPI90600989699300,2025-07-04 04:47:39,USR000229,salma82@okicici,Sneha Pandey,161@okhdfcbank,5814,1172.25,INR,P2P,SUCCESS,705369518558,,iOS,T2
UPI28225951324028,2025-08-06 00:04:44,USR000229,salma18@okaxis,Trisha Mehta,314@upi,5311,1669.24,INR,P2P,SUCCESS,895550564682,,iOS,T2
UPI74790721576283,2025-06-21 23:30:45,USR000313,farhan75@okhdfcbank,Petrol Pump-HPCL,391@ibl,5814,392.69,INR,P2M,SUCCESS,356898488974,,Android,T2
UPI87136102678302,2025-10-08 05:00:32,USR000313,farhan79@apl,Swiggy,526@okaxis,5411,169.96,INR,P2M,SUCCESS,132077829597,,Android,T2
UPI38474869582438,2025-02-27 12:30:43,USR000313,farhan26@okhdfcbank,Bhavna Nair,479@upi,5812,4939.36,INR,P2P,SUCCESS,132081446637,,Android,T2
UPI70420739023775,2025-05-29 03:35:10,USR000313,farhan33@upi,Aaradhya Kaur,265@okaxis,5732,988.7,INR,P2P,SUCCESS,649826513400,,Android,T2
UPI63410052878532,2025-05-13 00:15:39,USR000313,farhan46@okhdfcbank,IRCTC,750@okstatebank,6300,44939.99,INR,P2M,SUCCESS,705638748644,,Android,T2
UPI75404684418781,2025-05-13 22:39:41,USR000313,farhan73@upi,BSE,421@okstatebank,4814,366.32,INR,P2M,SUCCESS,708990651890,,Android,T2
UPI51051819949495,2025-03-22 02:34:07,USR000313,farhan75@okhdfcbank,IRCTC,502@okstatebank,5311,202.53,INR,BillPay,SUCCESS,589774030280,,Android,T2
UPI49268582598497,2025-12-26 01:44:05,USR000313,farhan42@okstatebank,INDmoney,772@okaxis,5912,259.75,INR,P2M,SUCCESS,594045897937,,Android,T2
UPI78905927564695,2025-02-20 21:21:11,USR000313,farhan52@upi,Manisha Yadav,346@ybl,5732,44.87,INR,P2P,SUCCESS,714183243048,,Android,T2
UPI59346130839365,2025-02-20 18:18:34,USR000313,farhan61@apl,Groww,232@apl,6011,2287.32,INR,BillPay,SUCCESS,370827558998,,Android,T2
UPI82498008717735,2025-02-07 17:43:12,USR000313,farhan65@paytm,Velan Kulkarni,710@paytm,5311,148.38,INR,P2P,SUCCESS,640311203037,,Android,T2
UPI53330185970621,2025-08-16 02:35:43,USR000313,farhan64@apl,Flipkart,219@upi,6011,2841.07,INR,BillPay,SUCCESS,363469688916,,Android,T2
UPI65576746349362,2025-09-12 16:18:10,USR000313,farhan53@upi,BESCOM,905@upi,5912,3167.57,INR,BillPay,SUCCESS,981489977581,,Android,T2
UPI27207571001603,2025-04-18 12:49:58,USR000313,farhan99@okhdfcbank,Croma,422@okhdfcbank,5814,1039.32,INR,P2M,SUCCESS,748807252714,,Android,T2
UPI26576839711255,2025-06-19 17:07:11,USR000313,farhan98@okicici,BlinkIt,856@upi,5311,446.43,INR,P2M,FAILURE,249184940242,BANK_DOWN,Android,T2
UPI75027306965777,2025-03-03 01:20:10,USR000313,farhan47@okstatebank,BSNL,593@okaxis,6011,2220.75,INR,P2M,SUCCESS,302457526206,,Android,T2
UPI64433875556941,2025-02-13 11:12:41,USR000313,farhan82@apl,Deepika Sharma,310@okicici,5732,79.28,INR,P2P,SUCCESS,356893159706,,Android,T2
UPI26812779267849,2025-10-30 08:12:40,USR000313,farhan65@upi,Ola,154@okhdfcbank,5812,440.98,INR,P2M,SUCCESS,790709776521,,Android,T2
UPI37261656668154,2025-03-29 23:23:01,USR000313,farhan16@paytm,Murugan Murthy,551@upi,5411,161.59,INR,P2P,SUCCESS,967127872870,,Android,T2
UPI81688799562709,2025-05-14 19:04:56,USR000313,farhan75@okicici,Local Kirana,539@apl,5411,495.17,INR,BillPay,SUCCESS,513382300889,,Android,T2
UPI12104570730657,2025-06-03 20:30:40,USR000313,farhan36@paytm,Uber,437@ibl,5912,166.52,INR,BillPay,SUCCESS,988805043115,,Android,T2
UPI90061703455540,2025-07-03 20:18:28,USR000313,farhan39@okstatebank,BlinkIt,821@ibl,5912,373.82,INR,P2M,FAILURE,848741188123,LIMIT_EXCEEDED,Android,T2
UPI24368020716941,2025-12-02 16:54:42,USR000313,farhan13@apl,Decathlon,882@okaxis,5732,1494.45,INR,P2M,SUCCESS,795058204312,,Android,T2
UPI67060282235029,2025-09-18 21:17:37,USR000313,farhan73@okstatebank,NSE,570@okaxis,5411,4316.98,INR,P2M,SUCCESS,116723539638,,Android,T2
UPI59009622967895,2025-08-28 22:24:28,USR000313,farhan27@okicici,Tata Power,226@okaxis,6300,3324.49,INR,P2M,SUCCESS,545809831109,,Android,T2
UPI44407213786810,2025-10-10 03:16:25,USR000313,farhan11@okaxis,Ananya Gill,710@paytm,5311,2642.22,INR,P2P,SUCCESS,858806392980,,Android,T2
UPI65627624106769,2025-10-10 04:38:22,USR000313,farhan77@paytm,Tata Power,676@ibl,6300,48.34,INR,P2M,SUCCESS,564479833180,,Android,T2
UPI47079655515203,2025-11-08 18:45:43,USR000313,farhan55@okicici,IRCTC,709@ybl,5912,122353.11,INR,P2M,SUCCESS,539784941009,,Android,T2
UPI33053460875471,2025-12-06 16:17:19,USR000313,farhan86@upi,NSE,593@ibl,5732,3408.42,INR,BillPay,FAILURE,185037942883,BENE_BANK_TIMEOUT,Android,T2
UPI84083680226426,2025-09-20 13:50:15,USR000349,meera9@paytm,BSE,201@okicici,6300,4105.89,INR,P2M,SUCCESS,305279064373,,Android,T2
UPI33376428574942,2025-05-08 23:02:10,USR000349,meera73@ybl,Flipkart,493@okaxis,5411,1377.86,INR,P2M,SUCCESS,901027789919,,Android,T2
UPI73371771064547,2025-01-02 18:47:12,USR000349,meera70@okhdfcbank,Flipkart,487@okicici,5732,69.47,INR,Recharge,SUCCESS,207420844357,,Android,T2
UPI46913409522595,2025-05-15 16:26:36,USR000349,meera43@ibl,Swiggy,338@upi,6300,10158.67,INR,Recharge,SUCCESS,625488465777,,Android,T2
UPI72443175395326,2025-08-26 13:36:52,USR000349,meera73@okstatebank,Zomato,712@upi,5411,358.69,INR,P2M,SUCCESS,509360285674,,Android,T2
UPI23907604334838,2025-04-01 08:08:38,USR000349,meera78@paytm,PolicyBazaar,785@okaxis,5411,45903.84,INR,BillPay,SUCCESS,630416991002,,Android,T2
UPI47222544181556,2025-03-28 19:20:54,USR000349,meera95@paytm,BSE,966@apl,5732,66.25,INR,BillPay,SUCCESS,932404256908,,Android,T2
UPI78680690417869,2025-06-25 18:12:52,USR000349,meera59@ibl,Nykaa,658@apl,5912,2971.26,INR,P2M,SUCCESS,458346181920,,Android,T2
UPI34092980845542,2025-02-27 01:21:43,USR000349,meera57@paytm,Chetan Shah,249@okstatebank,5732,72.82,INR,P2P,FAILURE,772169107916,BENE_BANK_TIMEOUT,Android,T2
UPI30499725854401,2025-07-25 04:32:26,USR000349,meera25@okaxis,Dhruv Shetty,817@okicici,6011,2842.66,INR,P2P,SUCCESS,736894579803,,Android,T2
UPI42174376375743,2025-08-11 01:01:27,USR000349,meera65@upi,Airtel,509@okicici,5411,84.01,INR,P2M,SUCCESS,685639200302,,Android,T2
UPI91486188600737,2025-08-14 05:53:37,USR000349,meera47@okhdfcbank,Swiggy,138@apl,5812,172.09,INR,P2M,SUCCESS,600344941165,,Android,T2
UPI51025419257111,2025-01-14 04:23:31,USR000349,meera70@okstatebank,BSE,341@upi,5732,4297.16,INR,P2M,SUCCESS,135329125673,,Android,T2
UPI23377463366688,2025-09-26 06:36:09,USR000349,meera47@upi,Airtel,217@paytm,5411,73.86,INR,P2M,SUCCESS,306360158723,,Android,T2
UPI61641095191385,2025-05-25 22:50:50,USR000349,meera5@upi,Reliance Jio,641@okstatebank,4111,1703.79,INR,P2M,SUCCESS,192388181843,,Android,T2
UPI61406466363772,2025-07-01 07:12:59,USR000349,meera37@okstatebank,Gaurav Chatterjee,179@okhdfcbank,4111,300.6,INR,P2P,SUCCESS,634743024609,,Android,T2
UPI60264117309426,2025-12-23 00:37:00,USR000349,meera52@apl,Indane Gas,639@apl,5411,1519.21,INR,P2M,SUCCESS,158442298096,,Android,T2
UPI95419315800124,2025-05-12 22:50:45,USR000349,meera73@paytm,Flipkart,692@paytm,5814,470.85,INR,P2M,SUCCESS,809950430729,,Android,T2
UPI35315208085624,2025-06-21 19:39:50,USR000349,meera78@okaxis,Jaya Mehta,406@upi,5411,490.53,INR,P2P,SUCCESS,316634547688,,Android,T2
UPI27651761882003,2025-09-07 07:36:48,USR000349,meera6@ybl,Amazon,907@okicici,4111,62.27,INR,P2M,SUCCESS,702100997691,,Android,T2
UPI95764146298289,2025-03-04 07:15:06,USR000349,meera79@okicici,SBI Card,971@apl,5732,997.69,INR,P2M,SUCCESS,344723765588,,Android,T2
UPI26823119079798,2025-03-30 13:02:25,USR000349,meera27@okhdfcbank,Harsh Venkatesh,307@apl,5311,10515.99,INR,P2P,SUCCESS,766971428281,,Android,T2
UPI46965092591265,2025-06-25 20:26:56,USR000349,meera92@okstatebank,BSE,455@ybl,5411,987.65,INR,P2M,SUCCESS,575852099221,,Android,T2
UPI61035107350093,2025-04-10 14:26:05,USR000349,meera16@paytm,BESCOM,204@apl,5411,1641.26,INR,P2M,SUCCESS,186365014211,,Android,T2
UPI40593605506965,2025-11-26 15:08:38,USR000349,meera34@paytm,Local Kirana,653@okicici,4814,40718.37,INR,P2M,SUCCESS,581001932440,,Android,T2
UPI64358473419548,2025-10-26 09:09:30,USR000349,meera89@okicici,Indane Gas,366@okstatebank,5411,33.26,INR,Recharge,SUCCESS,659068906019,,Android,T2
UPI78915296235965,2025-11-16 17:01:29,USR000349,meera28@okhdfcbank,Akash Iyer,904@okstatebank,5912,2706.76,INR,P2P,SUCCESS,382854588135,,Android,T2
UPI36850165135579,2025-10-28 19:31:37,USR000349,meera43@okstatebank,Mahesh Nair,673@ybl,5311,2508.62,INR,P2P,SUCCESS,956924684620,,Android,T2
UPI31617341094513,2025-07-29 02:17:57,USR000826,naina29@okstatebank,Petrol Pump-IOC,505@upi,5814,115.23,INR,P2M,FAILURE,623905909506,BENE_BANK_TIMEOUT,Web-Mobile,T2
UPI87328690367071,2025-12-01 03:09:21,USR000826,naina74@apl,Trisha Padmanabhan,874@paytm,5814,2947.54,INR,P2P,SUCCESS,497611942158,,Web-Mobile,T2
UPI17951526575213,2025-10-17 01:48:52,USR000826,naina14@upi,Myntra,878@apl,5411,454.08,INR,BillPay,SUCCESS,757111365346,,Web-Mobile,T2
UPI55509178364293,2025-11-05 12:56:07,USR000826,naina56@okhdfcbank,BlinkIt,507@apl,4111,103.11,INR,P2M,SUCCESS,952975482110,,Web-Mobile,T2
UPI50140112183719,2025-12-13 08:41:38,USR000826,naina20@apl,Uber,300@okaxis,5732,292.55,INR,Recharge,SUCCESS,804921749537,,Web-Mobile,T2
