user_id,pan,fy,income_head,deductor_name,deductor_tan,gross_amount_inr,tds_amount_inr,section,quarter,date_of_credit
USR000209,BFHPT8185D,2024-25,SALARY,Acme Corp Pvt Ltd,DELI65872D,491110.21,49111.02,192,Q1,2024-12-16
USR000209,BFHPT8185D,2024-25,MF_DIVIDEND,SmallBiz LLP,MUMR52777C,311430.09,31143.01,194K,Q3,2024-06-30
USR000209,BFHPT8185D,2024-25,EQUITY_DIVIDEND,Acme Corp Pvt Ltd,HYDR87716D,190716.24,19071.62,194,Q1,2024-09-24
USR000209,BFHPT8185D,2024-25,SB_INTEREST,HDFC Bank,CHEN58989E,5296.87,529.69,194A,Q4,2024-06-20
USR000209,BFHPT8185D,2024-25,BUSINESS_INCOME,HDFC Bank,HYDR14259E,494430.31,0.0,,Q1,2024-05-01
USR000825,YJJPW3446L,2024-25,SALARY,ICICI Bank,CHEN21920D,3360291.64,336029.16,192,Q1,2024-12-01
USR000825,YJJPW3446L,2024-25,FD_INTEREST,Reliance Industries,CHEN54589A,87914.83,8791.48,194A,Q3,2025-02-10
USR000054,OTUPE8255J,2024-25,RENT,Acme Corp Pvt Ltd,HYDR80820E,214727.6,21472.76,194I,Q2,2024-05-11
USR000054,OTUPE8255J,2024-25,BUSINESS_INCOME,ICICI Bank,CHEN97272E,300642.09,0.0,,Q1,2024-11-28
USR000054,OTUPE8255J,2024-25,SALARY,ICICI Bank,MUMR79918E,876273.57,87627.36,192,Q1,2024-10-11
USR000054,OTUPE8255J,2024-25,RENT,Self,HYDR36739E,166888.24,16688.82,194I,Q1,2025-03-30
USR000054,OTUPE8255J,2024-25,FD_INTEREST,HDFC Bank,DELI72668E,48347.96,4834.8,194A,Q4,2024-12-13
USR000549,EKHPK9666T,2024-25,SB_INTEREST,HDFC Bank,HYDR81236A,11479.93,1147.99,194A,Q2,2024-08-08
USR000549,EKHPK9666T,2024-25,SB_INTEREST,SmallBiz LLP,HYDR84699E,13661.55,1366.15,194A,Q3,2024-11-01
USR000549,EKHPK9666T,2024-25,EQUITY_DIVIDEND,Reliance Industries,DELI24020C,441249.07,44124.91,194,Q4,2024-06-24
USR000549,EKHPK9666T,2024-25,EQUITY_DIVIDEND,Acme Corp Pvt Ltd,BLOR11313C,6802.19,680.22,194,Q3,2025-03-20
USR000865,JMSPI1552A,2024-25,SALARY,HDFC Bank,DELI23593B,2814104.57,281410.46,192,Q4,2025-02-04
USR000865,JMSPI1552A,2024-25,SALARY,TechSoft Solutions,MUMR75671D,1584575.07,158457.51,192,Q4,2025-02-16
USR000865,JMSPI1552A,2024-25,SALARY,SmallBiz LLP,CHEN50057C,727969.01,72796.9,192,Q2,2025-01-20
USR000865,JMSPI1552A,2024-25,RENT,SmallBiz LLP,CHEN12291E,269872.44,26987.24,194I,Q4,2024-06-21
USR000865,JMSPI1552A,2024-25,FD_INTEREST,TechSoft Solutions,BLOR11356B,13661.24,0.0,194A,Q1,2024-04-12
USR000865,JMSPI1552A,2024-25,RENT,Reliance Industries,CHEN76916B,238785.76,23878.58,194I,Q4,2024-12-23
USR000732,PPQPK2710F,2024-25,FD_INTEREST,SmallBiz LLP,HYDR53402E,128162.6,12816.26,194A,Q4,2024-11-19
USR000732,PPQPK2710F,2024-25,PROFESSIONAL_FEE,ICICI Bank,BLOR75259B,192218.72,19221.87,194J,Q3,2024-07-23
USR000732,PPQPK2710F,2024-25,MF_DIVIDEND,TechSoft Solutions,BLOR46961D,259081.84,25908.18,194K,Q1,2024-12-12
USR000732,PPQPK2710F,2024-25,BUSINESS_INCOME,Reliance Industries,MUMR82124B,405990.73,0.0,,Q2,2024-09-21
USR000732,PPQPK2710F,2024-25,MF_DIVIDEND,Acme Corp Pvt Ltd,BLOR78945D,247587.25,24758.73,194K,Q1,2025-03-22
USR000732,PPQPK2710F,2024-25,PROFESSIONAL_FEE,Acme Corp Pvt Ltd,DELI18501A,175398.18,17539.82,194J,Q2,2024-11-26
USR000732,PPQPK2710F,2024-25,SB_INTEREST,HDFC Bank,BLOR31197E,9902.89,990.29,194A,Q2,2024-07-05
USR000646,DPTPX8248P,2024-25,SALARY,Self,HYDR53018B,483159.1,48315.91,192,Q4,2024-07-24
USR000646,DPTPX8248P,2024-25,SB_INTEREST,TechSoft Solutions,HYDR43149C,6527.3,652.73,194A,Q4,2024-08-17
USR000879,HBTPB6476U,2024-25,BUSINESS_INCOME,Acme Corp Pvt Ltd,CHEN75413B,468417.11,0.0,,Q2,2024-04-16
USR000879,HBTPB6476U,2024-25,MF_DIVIDEND,TechSoft Solutions,HYDR59403E,286351.33,28635.13,194K,Q3,2024-11-24
USR000879,HBTPB6476U,2024-25,MF_DIVIDEND,HDFC Bank,DELI29592D,157444.81,15744.48,194K,Q3,2024-06-23
USR000879,HBTPB6476U,2024-25,RENT,ICICI Bank,CHEN30998E,174878.45,17487.85,194I,Q4,2024-10-16
USR000879,HBTPB6476U,2024-25,FD_INTEREST,SmallBiz LLP,BLOR55554A,42288.08,4228.81,194A,Q4,2025-03-19
USR000954,MXKPX9511D,2024-25,BUSINESS_INCOME,ICICI Bank,MUMR76018C,355738.5,0.0,,Q2,2024-06-09
USR000954,MXKPX9511D,2024-25,BUSINESS_INCOME,Acme Corp Pvt Ltd,DELI23432B,241112.83,0.0,,Q2,2025-03-14
USR000954,MXKPX9511D,2024-25,BUSINESS_INCOME,Reliance Industries,DELI33435E,300713.09,0.0,,Q4,2024-10-29
USR000954,MXKPX9511D,2024-25,EQUITY_DIVIDEND,HDFC Bank,CHEN26101D,490860.21,49086.02,194,Q1,2024-09-23
USR000954,MXKPX9511D,2024-25,EQUITY_DIVIDEND,TechSoft Solutions,MUMR36098B,452181.57,45218.16,194,Q4,2024-05-04
USR000954,MXKPX9511D,2024-25,FD_INTEREST,ICICI Bank,DELI71801C,126767.8,12676.78,194A,Q3,2025-01-23
USR000122,TXVPZ0955T,2024-25,MF_DIVIDEND,ICICI Bank,HYDR86585C,273278.62,27327.86,194K,Q2,2024-09-04
USR000122,TXVPZ0955T,2024-25,BUSINESS_INCOME,Self,BLOR50208E,241833.75,0.0,,Q3,2024-09-06
USR000122,TXVPZ0955T,2024-25,RENT,SmallBiz LLP,DELI23544B,83668.36,8366.84,194I,Q4,2025-03-08
USR000122,TXVPZ0955T,2024-25,PROFESSIONAL_FEE,SmallBiz LLP,MUMR16200B,115123.25,11512.33,194J,Q3,2025-02-10
USR000205,NMBPG2128G,2024-25,PROFESSIONAL_FEE,ICICI Bank,DELI59597A,287474.05,28747.4,194J,Q2,2024-11-29
USR000205,NMBPG2128G,2024-25,MF_DIVIDEND,Acme Corp Pvt Ltd,CHEN93281A,120731.78,12073.18,194K,Q3,2024-07-23
USR000205,NMBPG2128G,2024-25,SB_INTEREST,Self,CHEN49730E,14587.48,1458.75,194A,Q3,2024-04-10
USR000205,NMBPG2128G,2024-25,SB_INTEREST,ICICI Bank,CHEN40248C,6267.36,626.74,194A,Q1,2024-12-14
USR000205,NMBPG2128G,2024-25,BUSINESS_INCOME,SmallBiz LLP,DELI95284E,445264.47,0.0,,Q4,2024-08-21
USR000205,NMBPG2128G,2024-25,RENT,Self,CHEN43986D,467036.45,46703.65,194I,Q2,2024-10-18
USR000205,NMBPG2128G,2024-25,MF_DIVIDEND,SmallBiz LLP,BLOR53528B,222819.25,22281.93,194K,Q2,2024-11-10
USR000336,IXRPQ7074F,2024-25,PROFESSIONAL_FEE,TechSoft Solutions,HYDR16458C,258816.69,25881.67,194J,Q2,2024-11-23
USR000336,IXRPQ7074F,2024-25,SALARY,HDFC Bank,DELI54444E,1061357.9,106135.79,192,Q2,2024-05-08
USR000376,LSOPR7478B,2024-25,FD_INTEREST,Acme Corp Pvt Ltd,CHEN46875B,178432.7,17843.27,194A,Q3,2024-10-07
USR000376,LSOPR7478B,2024-25,SALARY,SBI,BLOR33269B,762541.31,76254.13,192,Q4,2025-02-19
USR000376,LSOPR7478B,2024-25,BUSINESS_INCOME,SBI,BLOR45888C,50954.74,0.0,,Q1,2025-01-21
USR000401,YXCPY3654J,2024-25,RENT,ICICI Bank,DELI34365B,427771.38,42777.14,194I,Q3,2024-07-27
USR000401,YXCPY3654J,2024-25,FD_INTEREST,Self,HYDR17725D,244709.48,24470.95,194A,Q3,2025-01-30
USR000401,YXCPY3654J,2024-25,SB_INTEREST,HDFC Bank,HYDR51162A,6727.13,672.71,194A,Q3,2024-04-12
USR000401,YXCPY3654J,2024-25,RENT,TechSoft Solutions,BLOR98927A,200128.2,20012.82,194I,Q4,2024-09-19
USR000401,YXCPY3654J,2024-25,SB_INTEREST,TechSoft Solutions,DELI51810D,9218.93,921.89,194A,Q3,2025-01-14
USR000401,YXCPY3654J,2024-25,RENT,HDFC Bank,BLOR48698D,106430.86,10643.09,194I,Q1,2024-08-08
USR000401,YXCPY3654J,2024-25,FD_INTEREST,Acme Corp Pvt Ltd,BLOR13621A,232463.43,23246.34,194A,Q3,2025-03-23
USR000653,EMNPA1433R,2024-25,BUSINESS_INCOME,Self,HYDR66996E,49517.81,0.0,,Q2,2025-01-30
USR000653,EMNPA1433R,2024-25,RENT,ICICI Bank,MUMR62209B,40810.7,4081.07,194I,Q4,2024-08-19
USR000653,EMNPA1433R,2024-25,SB_INTEREST,Acme Corp Pvt Ltd,BLOR96468A,4340.75,434.08,194A,Q3,2024-10-30
USR000653,EMNPA1433R,2024-25,BUSINESS_INCOME,SBI,HYDR80404D,295848.23,0.0,,Q2,2025-01-30
USR000653,EMNPA1433R,2024-25,EQUITY_DIVIDEND,SmallBiz LLP,HYDR49107E,324329.93,32432.99,194,Q2,2024-08-12
USR000653,EMNPA1433R,2024-25,PROFESSIONAL_FEE,TechSoft Solutions,DELI10619E,484317.34,48431.73,194J,Q3,2024-04-08
USR000653,EMNPA1433R,2024-25,MF_DIVIDEND,HDFC Bank,CHEN79609C,50236.26,5023.63,194K,Q1,2024-05-13
USR000653,EMNPA1433R,2024-25,SB_INTEREST,Self,DELI78506D,5607.94,560.79,194A,Q3,2025-03-08
USR000131,UHEPJ0893W,2024-25,SB_INTEREST,HDFC Bank,BLOR87514D,1884.91,188.49,194A,Q4,2025-02-21
USR000131,UHEPJ0893W,2024-25,MF_DIVIDEND,SBI,DELI40798C,174401.32,17440.13,194K,Q3,2024-10-29
USR000131,UHEPJ0893W,2024-25,SALARY,HDFC Bank,HYDR37987E,2484233.19,248423.32,192,Q4,2025-03-22
USR000131,UHEPJ0893W,2024-25,SALARY,SmallBiz LLP,BLOR58185E,2591845.05,259184.51,192,Q4,2025-02-01
USR000962,MUHPE3128K,2024-25,FD_INTEREST,Reliance Industries,BLOR36500D,110222.73,11022.27,194A,Q3,2025-02-20
USR000962,MUHPE3128K,2024-25,PROFESSIONAL_FEE,ICICI Bank,CHEN80611B,333051.64,33305.16,194J,Q2,2024-06-23
USR000962,MUHPE3128K,2024-25,FD_INTEREST,ICICI Bank,CHEN42176D,107015.38,10701.54,194A,Q1,2024-06-19
USR000322,BQLPO9393Q,2024-25,SALARY,SBI,CHEN15079B,1510704.02,151070.4,192,Q4,2024-12-21
USR000044,EQXPK9234B,2024-25,FD_INTEREST,HDFC Bank,MUMR28274B,54739.43,5473.94,194A,Q1,2025-01-07
USR000044,EQXPK9234B,2024-25,FD_INTEREST,HDFC Bank,DELI82100C,127984.26,12798.43,194A,Q4,2024-11-01
USR000044,EQXPK9234B,2024-25,SB_INTEREST,Acme Corp Pvt Ltd,BLOR59417D,11335.6,1133.56,194A,Q1,2024-09-18
USR000044,EQXPK9234B,2024-25,RENT,TechSoft Solutions,DELI50915A,227391.74,22739.17,194I,Q2,2024-05-28
USR000380,VHWPB4918V,2024-25,FD_INTEREST,Acme Corp Pvt Ltd,CHEN53087C,139548.68,13954.87,194A,Q2,2024-10-02
USR000380,VHWPB4918V,2024-25,MF_DIVIDEND,SBI,BLOR23753A,407041.54,40704.15,194K,Q4,2024-06-28
USR000380,VHWPB4918V,2024-25,EQUITY_DIVIDEND,ICICI Bank,HYDR84156B,164747.6,16474.76,194,Q3,2024-10-14
USR000380,VHWPB4918V,2024-25,BUSINESS_INCOME,HDFC Bank,CHEN45137C,135118.66,0.0,,Q2,2024-06-23
USR000380,VHWPB4918V,2024-25,RENT,Reliance Industries,HYDR69236B,384040.45,38404.05,194I,Q2,2024-11-13
USR000266,QRFPZ2302A,2024-25,FD_INTEREST,HDFC Bank,DELI50631C,189183.23,18918.32,194A,Q2,2024-12-18
USR000266,QRFPZ2302A,2024-25,EQUITY_DIVIDEND,ICICI Bank,CHEN38976D,218712.66,21871.27,194,Q2,2025-01-20
USR000266,QRFPZ2302A,2024-25,FD_INTEREST,ICICI Bank,HYDR41760D,236200.96,23620.1,194A,Q2,2024-04-27
USR000266,QRFPZ2302A,2024-25,FD_INTEREST,HDFC Bank,DELI40896B,223284.57,22328.46,194A,Q3,2024-10-22
USR000266,QRFPZ2302A,2024-25,SB_INTEREST,TechSoft Solutions,BLOR90373A,1593.93,159.39,194A,Q3,2025-01-30
USR000839,XDUPI3822O,2024-25,SB_INTEREST,HDFC Bank,DELI63768E,5550.62,555.06,194A,Q1,2024-09-19
USR000839,XDUPI3822O,2024-25,EQUITY_DIVIDEND,SBI,CHEN71258A,411917.72,41191.77,194,Q3,2024-07-20
USR000839,XDUPI3822O,2024-25,FD_INTEREST,TechSoft Solutions,MUMR22392D,192831.31,19283.13,194A,Q4,2024-09-18
USR000839,XDUPI3822O,2024-25,MF_DIVIDEND,Acme Corp Pvt Ltd,DELI33562A,323426.69,32342.67,194K,Q1,2024-12-06
USR000839,XDUPI3822O,2024-25,EQUITY_DIVIDEND,TechSoft Solutions,CHEN74138A,249276.28,24927.63,194,Q1,2024-08-19
USR000839,XDUPI3822O,2024-25,SALARY,ICICI Bank,DELI88033B,1742028.07,174202.81,192,Q2,2025-03-16
USR000830,NCHPX6631N,2024-25,FD_INTEREST,Acme Corp Pvt Ltd,MUMR65877B,110370.91,11037.09,194A,Q2,2025-03-29
USR000830,NCHPX6631N,2024-25,MF_DIVIDEND,SmallBiz LLP,CHEN56448D,98472.18,9847.22,194K,Q2,2024-10-23
USR000830,NCHPX6631N,2024-25,EQUITY_DIVIDEND,HDFC Bank,MUMR16116C,187503.54,18750.35,194,Q1,2025-03-04
USR000830,NCHPX6631N,2024-25,FD_INTEREST,ICICI Bank,DELI80976C,96522.61,9652.26,194A,Q3,2024-11-29
USR000830,NCHPX6631N,2024-25,SB_INTEREST,SBI,BLOR15298A,7378.5,737.85,194A,Q4,2024-11-10
USR000440,SSWPR0787O,2024-25,RENT,HDFC Bank,MUMR63162D,228910.28,22891.03,194I,Q3,2024-06-28
USR000440,SSWPR0787O,2024-25,RENT,TechSoft Solutions,HYDR65770D,408346.97,40834.7,194I,Q3,2024-07-29
USR000440,SSWPR0787O,2024-25,EQUITY_DIVIDEND,ICICI Bank,CHEN63456C,489270.93,48927.09,194,Q3,2024-05-05
USR000440,SSWPR0787O,2024-25,RENT,Acme Corp Pvt Ltd,HYDR34465C,298025.38,29802.54,194I,Q3,2024-04-26
USR000440,SSWPR0787O,2024-25,BUSINESS_INCOME,ICICI Bank,MUMR91787B,94830.93,0.0,,Q4,2024-08-06
USR000440,SSWPR0787O,2024-25,RENT,ICICI Bank,MUMR44385C,274719.58,27471.96,194I,Q2,2024-08-30
USR000440,SSWPR0787O,2024-25,SB_INTEREST,Acme Corp Pvt Ltd,HYDR99578C,10422.23,1042.22,194A,Q1,2024-11-11
USR000435,KVMPX7933X,2024-25,SALARY,Acme Corp Pvt Ltd,BLOR47775A,3198413.59,319841.36,192,Q4,2024-09-06
USR000435,KVMPX7933X,2024-25,MF_DIVIDEND,ICICI Bank,CHEN49008A,236242.78,23624.28,194K,Q4,2024-07-05
USR000675,KNDPV1371U,2024-25,MF_DIVIDEND,Self,BLOR69175C,429787.38,42978.74,194K,Q2,2025-03-25
USR000675,KNDPV1371U,2024-25,EQUITY_DIVIDEND,Acme Corp Pvt Ltd,BLOR56593C,180361.81,18036.18,194,Q2,2025-01-29
USR000514,PCTPB7396F,2024-25,EQUITY_DIVIDEND,TechSoft Solutions,MUMR31600E,382508.29,38250.83,194,Q2,2024-04-14
USR000514,PCTPB7396F,2024-25,FD_INTEREST,ICICI Bank,MUMR22157A,121414.45,12141.44,194A,Q1,2024-04-15
USR000514,PCTPB7396F,2024-25,SB_INTEREST,Self,BLOR69816E,10196.68,1019.67,194A,Q3,2024-04-11
USR000514,PCTPB7396F,2024-25,FD_INTEREST,Acme Corp Pvt Ltd,DELI45506B,238560.53,23856.05,194A,Q1,2024-11-14
USR000514,PCTPB7396F,2024-25,SB_INTEREST,HDFC Bank,CHEN96798E,13892.75,1389.28,194A,Q4,2024-07-16
USR000238,HDWPN3973G,2024-25,FD_INTEREST,ICICI Bank,HYDR65987C,184919.73,18491.97,194A,Q2,2025-01-30
USR000106,CRMPS2641U,2024-25,SALARY,TechSoft Solutions,BLOR21439B,2139939.71,213993.97,192,Q1,2025-01-01
USR000106,CRMPS2641U,2024-25,PROFESSIONAL_FEE,HDFC Bank,HYDR17846B,348414.91,34841.49,194J,Q2,2025-03-30
USR000106,CRMPS2641U,2024-25,FD_INTEREST,SmallBiz LLP,DELI29955A,82632.21,8263.22,194A,Q2,2025-01-04
USR000106,CRMPS2641U,2024-25,RENT,Acme Corp Pvt Ltd,CHEN15096B,86144.53,8614.45,194I,Q1,2024-11-24
USR000106,CRMPS2641U,2024-25,BUSINESS_INCOME,Self,DELI96757D,456798.87,0.0,,Q4,2025-03-31
USR000261,HCOPU7555R,2024-25,RENT,Self,DELI67056D,22906.6,2290.66,194I,Q4,2024-09-19
USR000261,HCOPU7555R,2024-25,MF_DIVIDEND,Self,CHEN99069B,47194.21,4719.42,194K,Q1,2024-04-29
USR000261,HCOPU7555R,2024-25,SALARY,Self,BLOR45413A,2933086.79,293308.68,192,Q2,2024-04-15
USR000261,HCOPU7555R,2024-25,BUSINESS_INCOME,SBI,HYDR49551B,391549.18,0.0,,Q2,2024-11-24
USR000261,HCOPU7555R,2024-25,SALARY,Acme Corp Pvt Ltd,DELI43462E,1304001.56,130400.16,192,Q3,2024-08-15
USR000820,GMZPQ3358Y,2024-25,SALARY,SBI,DELI43948C,2386072.89,238607.29,192,Q2,2024-10-03
USR000820,GMZPQ3358Y,2024-25,MF_DIVIDEND,Acme Corp Pvt Ltd,BLOR76851D,199165.19,19916.52,194K,Q2,2025-03-04
USR000820,GMZPQ3358Y,2024-25,BUSINESS_INCOME,SmallBiz LLP,HYDR68449B,130752.65,0.0,,Q4,2024-09-17
USR000820,GMZPQ3358Y,2024-25,PROFESSIONAL_FEE,SmallBiz LLP,HYDR72575A,199111.29,19911.13,194J,Q3,2024-06-03
USR000820,GMZPQ3358Y,2024-25,PROFESSIONAL_FEE,Self,CHEN86929C,195947.12,19594.71,194J,Q3,2024-08-11
USR000820,GMZPQ3358Y,2024-25,BUSINESS_INCOME,Reliance Industries,CHEN63494B,320504.69,0.0,,Q4,2024-10-22
USR000820,GMZPQ3358Y,2024-25,RENT,Self,MUMR99814E,162375.78,16237.58,194I,Q3,2024-06-02
USR000991,DJNPD7014Y,2024-25,BUSINESS_INCOME,Acme Corp Pvt Ltd,MUMR84868C,47074.44,0.0,,Q1,2024-05-16
USR000991,DJNPD7014Y,2024-25,SALARY,HDFC Bank,HYDR33438C,1169300.56,116930.06,192,Q3,2025-01-17
USR000991,DJNPD7014Y,2024-25,PROFESSIONAL_FEE,SBI,MUMR63289E,178539.21,17853.92,194J,Q2,2025-03-31
USR000991,DJNPD7014Y,2024-25,SALARY,TechSoft Solutions,DELI54248B,2138056.76,213805.68,192,Q3,2024-11-27
USR000991,DJNPD7014Y,2024-25,RENT,SmallBiz LLP,HYDR97449E,127024.6,12702.46,194I,Q2,2024-05-08
USR000991,DJNPD7014Y,2024-25,FD_INTEREST,ICICI Bank,CHEN90722C,95636.35,9563.64,194A,Q4,2024-05-16
USR000006,QOAPC3872F,2024-25,SALARY,Self,CHEN54368C,1288077.32,128807.73,192,Q4,2024-11-10
USR000006,QOAPC3872F,2024-25,EQUITY_DIVIDEND,TechSoft Solutions,DELI95355D,178389.21,17838.92,194,Q4,2025-03-07
USR000006,QOAPC3872F,2024-25,PROFESSIONAL_FEE,Self,HYDR59586E,99232.88,9923.29,194J,Q4,2024-11-24
USR000006,QOAPC3872F,2024-25,EQUITY_DIVIDEND,Acme Corp Pvt Ltd,BLOR33409C,276372.41,27637.24,194,Q2,2024-10-14
USR000658,ASDPV3708W,2024-25,EQUITY_DIVIDEND,SmallBiz LLP,DELI38633D,223387.99,22338.8,194,Q3,2024-11-03
USR000658,ASDPV3708W,2024-25,EQUITY_DIVIDEND,SmallBiz LLP,DELI43477B,299130.08,29913.01,194,Q3,2024-12-02
USR000658,ASDPV3708W,2024-25,PROFESSIONAL_FEE,SmallBiz LLP,BLOR72413E,422319.52,42231.95,194J,Q4,2024-12-22
USR000658,ASDPV3708W,2024-25,SALARY,HDFC Bank,CHEN60641E,508294.55,50829.46,192,Q4,2024-06-15
USR000030,KSIPK4176L,2024-25,FD_INTEREST,TechSoft Solutions,CHEN44520C,7683.22,0.0,194A,Q1,2024-05-30
USR000030,KSIPK4176L,2024-25,FD_INTEREST,HDFC Bank,HYDR70733A,137118.17,13711.82,194A,Q1,2024-07-19
USR000030,KSIPK4176L,2024-25,RENT,SBI,DELI51941C,8987.09,898.71,194I,Q4,2025-03-20
USR000030,KSIPK4176L,2024-25,EQUITY_DIVIDEND,Reliance Industries,HYDR58841D,344149.57,34414.96,194,Q4,2024-09-18
USR000030,KSIPK4176L,2024-25,BUSINESS_INCOME,HDFC Bank,MUMR29132B,73292.7,0.0,,Q1,2025-03-20
USR000030,KSIPK4176L,2024-25,EQUITY_DIVIDEND,Self,BLOR98029B,38824.3,3882.43,194,Q1,2024-08-24
USR000235,GYPPZ0153Z,2024-25,SB_INTEREST,SmallBiz LLP,HYDR43945B,11744.06,1174.41,194A,Q1,2024-05-30
USR000433,BAOPD6323E,2024-25,BUSINESS_INCOME,ICICI Bank,CHEN40201C,433015.89,0.0,,Q3,2024-11-10
USR000433,BAOPD6323E,2024-25,RENT,SmallBiz LLP,HYDR99740E,355079.17,35507.92,194I,Q4,2024-04-02
USR000433,BAOPD6323E,2024-25,RENT,Acme Corp Pvt Ltd,HYDR57388B,114851.26,11485.13,194I,Q4,2024-05-15
USR000433,BAOPD6323E,2024-25,MF_DIVIDEND,SBI,DELI44029B,249946.13,24994.61,194K,Q4,2025-01-01
USR000433,BAOPD6323E,2024-25,MF_DIVIDEND,HDFC Bank,DELI12940B,32973.14,3297.31,194K,Q3,2024-11-18
USR000433,BAOPD6323E,2024-25,MF_DIVIDEND,ICICI Bank,BLOR27945E,242323.44,24232.34,194K,Q2,2024-09-17
USR000245,KAUPT3253C,2024-25,SALARY,Self,HYDR72095D,3314008.16,331400.82,192,Q1,2024-08-01
USR000245,KAUPT3253C,2024-25,BUSINESS_INCOME,Self,BLOR63645C,492852.97,0.0,,Q2,2025-03-10
USR000245,KAUPT3253C,2024-25,FD_INTEREST,SBI,HYDR81793A,53347.53,5334.75,194A,Q1,2024-05-04
USR000245,KAUPT3253C,2024-25,MF_DIVIDEND,HDFC Bank,HYDR64424C,379960.95,37996.1,194K,Q1,2024-05-12
USR000245,KAUPT3253C,2024-25,RENT,Self,CHEN22425A,450084.25,45008.43,194I,Q4,2024-11-04
USR000245,KAUPT3253C,2024-25,FD_INTEREST,TechSoft Solutions,HYDR43366B,144773.21,14477.32,194A,Q3,2024-05-14
USR000145,UGPPO3961X,2024-25,SB_INTEREST,Reliance Industries,BLOR84803D,12546.33,1254.63,194A,Q3,2025-02-23
USR000145,UGPPO3961X,2024-25,SB_INTEREST,SBI,CHEN14747C,7299.68,729.97,194A,Q3,2024-07-23
USR000145,UGPPO3961X,2024-25,MF_DIVIDEND,Reliance Industries,MUMR40258E,156970.98,15697.1,194K,Q1,2025-03-15
USR000145,UGPPO3961X,2024-25,BUSINESS_INCOME,SBI,DELI60189B,160768.2,0.0,,Q1,2024-12-05
USR000145,UGPPO3961X,2024-25,RENT,Reliance Industries,HYDR57962C,228393.88,22839.39,194I,Q2,2024-05-10
USR000785,FAXPY0540O,2024-25,SB_INTEREST,Self,MUMR57484B,11018.5,1101.85,194A,Q1,2025-03-29
USR000785,FAXPY0540O,2024-25,EQUITY_DIVIDEND,SBI,BLOR32100C,402641.7,40264.17,194,Q1,2024-05-06
USR000785,FAXPY0540O,2024-25,BUSINESS_INCOME,Acme Corp Pvt Ltd,DELI49864E,244563.53,0.0,,Q4,2024-10-05
USR000785,FAXPY0540O,2024-25,SALARY,TechSoft Solutions,CHEN53618D,1627355.69,162735.57,192,Q3,2024-06-01
USR000548,FHUPC8129F,2024-25,MF_DIVIDEND,TechSoft Solutions,BLOR44777C,396400.28,39640.03,194K,Q4,2024-05-30
USR000548,FHUPC8129F,2024-25,EQUITY_DIVIDEND,SBI,HYDR87438C,337528.78,33752.88,194,Q1,2025-03-05
USR000548,FHUPC8129F,2024-25,RENT,Reliance Industries,MUMR31382A,292425.55,29242.56,194I,Q1,2024-07-15
USR000548,FHUPC8129F,2024-25,RENT,Acme Corp Pvt Ltd,MUMR20451D,408219.04,40821.9,194I,Q1,2024-06-30
USR000548,FHUPC8129F,2024-25,FD_INTEREST,ICICI Bank,MUMR43388D,117278.24,11727.82,194A,Q4,2024-07-05
USR000714,LFYPU2153I,2024-25,SB_INTEREST,Reliance Industries,MUMR82556E,2105.21,210.52,194A,Q2,2024-08-11
USR000714,LFYPU2153I,2024-25,RENT,Reliance Industries,BLOR34749A,94993.34,9499.33,194I,Q4,2024-04-09
USR000714,LFYPU2153I,2024-25,SALARY,SmallBiz LLP,CHEN59498D,1444922.61,144492.26,192,Q2,2025-03-30
USR000714,LFYPU2153I,2024-25,PROFESSIONAL_FEE,SBI,HYDR57818A,401057.32,40105.73,194J,Q2,2024-06-16
USR000714,LFYPU2153I,2024-25,RENT,ICICI Bank,DELI20659C,291859.52,29185.95,194I,Q2,2024-07-12
USR000714,LFYPU2153I,2024-25,SALARY,Reliance Industries,DELI60577E,1779689.89,177968.99,192,Q1,2025-01-04
USR000714,LFYPU2153I,2024-25,BUSINESS_INCOME,ICICI Bank,BLOR69311E,327607.89,0.0,,Q4,2024-08-27
USR000714,LFYPU2153I,2024-25,SB_INTEREST,ICICI Bank,BLOR94433E,8426.25,842.62,194A,Q4,2024-08-23
USR000559,KZYPS9558N,2024-25,SALARY,SmallBiz LLP,CHEN87868B,2728062.3,272806.23,192,Q1,2024-09-15
USR000559,KZYPS9558N,2024-25,SALARY,SmallBiz LLP,CHEN42658B,1769615.17,176961.52,192,Q3,2024-07-18
USR000559,KZYPS9558N,2024-25,MF_DIVIDEND,SmallBiz LLP,DELI70428A,212098.59,21209.86,194K,Q4,2024-11-01
USR000559,KZYPS9558N,2024-25,FD_INTEREST,TechSoft Solutions,HYDR42954C,52218.14,5221.81,194A,Q2,2024-05-21
USR000559,KZYPS9558N,2024-25,SB_INTEREST,Acme Corp Pvt Ltd,BLOR23345A,14164.61,1416.46,194A,Q3,2024-12-05
USR000559,KZYPS9558N,2024-25,EQUITY_DIVIDEND,ICICI Bank,DELI83881E,467777.06,46777.71,194,Q1,2024-11-15
USR000559,KZYPS9558N,2024-25,FD_INTEREST,SmallBiz LLP,MUMR25900E,247281.36,24728.14,194A,Q4,2024-12-31
USR000676,MVOPT8082X,2024-25,MF_DIVIDEND,Self,BLOR90924E,350857.39,35085.74,194K,Q2,2024-10-30
USR000676,MVOPT8082X,2024-25,SB_INTEREST,Acme Corp Pvt Ltd,MUMR20410B,975.98,97.6,194A,Q1,2025-02-27
